,value_1,value_2
2024-12-30 17:43:26.284935,78.11065156731664,67.2393304932768
2024-12-30 17:43:26.284959,84.88757402705005,64.25033288652664
2024-12-30 17:43:26.284966,15.66590768373416,19.449258483923415
2024-12-30 17:43:26.284973,18.742246633551762,14.556290112547698
2024-12-30 17:43:26.284980,32.14057935517142,37.95261032297017
2024-12-30 17:43:26.284987,31.839901220101275,36.26283528219649
2024-12-30 17:43:26.284994,96.21678443166789,72.83607807199841
2024-12-30 17:43:26.285001,40.823922327948246,89.11409921550474
2024-12-30 17:43:26.285008,36.06711460852717,23.145629508779685
2024-12-30 17:43:26.285015,21.27151200863896,84.46335048070678
2024-12-30 17:43:26.285022,47.93156406105368,60.35457508660673
2024-12-30 17:43:26.285029,70.61077161369698,49.83189802369273
2024-12-30 17:43:26.285039,87.85149958789589,24.99215295725974
2024-12-30 17:43:26.285047,61.65252171892808,88.90161014713517
2024-12-30 17:43:26.285054,98.35554372327799,20.034758380060048
2024-12-30 17:43:26.285061,88.09605569137796,38.678850215331614
2024-12-30 17:43:26.285068,43.32557645499635,90.75356930105501
2024-12-30 17:43:26.285075,36.915866656642216,13.983372836415253
2024-12-30 17:43:26.285082,30.822575446589383,96.48667935248426
2024-12-30 17:43:26.285088,1.1192207756760664,15.76005068399886
2024-12-30 17:43:26.285095,37.71855971082617,80.25413880113031
2024-12-30 17:43:26.285105,69.99701599506648,0.600876531654515
2024-12-30 17:43:26.285112,88.84825730306424,80.35790039162
2024-12-30 17:43:26.285120,48.51245261394402,15.252621860781035
2024-12-30 17:43:26.285127,89.90159981874358,31.767565352061066
2024-12-30 17:43:26.285134,2.0434145179032748,86.13124778826993
2024-12-30 17:43:26.285144,4.600076120067554,2.5394452439298942
2024-12-30 17:43:26.285152,4.452858202366283,27.67239004498454
2024-12-30 17:43:26.285159,17.732847957864262,57.892951990550635
2024-12-30 17:43:26.285166,38.71228380163365,45.60159034213045
2024-12-30 17:43:26.285173,37.98682372839794,5.715639428546348
2024-12-30 17:43:26.285183,41.58830219855728,94.75928270574752
2024-12-30 17:43:26.285191,16.483962925236952,17.832541741867878
2024-12-30 17:43:26.285198,35.338209181939696,94.81321424063322
2024-12-30 17:43:26.285205,76.2359686849162,22.024833136461897
2024-12-30 17:43:26.285212,30.36965805610525,9.091221460758836
2024-12-30 17:43:26.285219,13.665542377791862,71.55526156179545
2024-12-30 17:43:26.285226,34.27737983226432,2.8399279331604577
2024-12-30 17:43:26.285233,67.72022245841784,82.72342975339222
2024-12-30 17:43:26.285240,89.23781447498759,15.943057114607019
2024-12-30 17:43:26.285247,41.37111676318046,9.970005150968497
2024-12-30 17:43:26.285254,29.505907919075646,30.103481582278647
2024-12-30 17:43:26.285261,47.0722592760181,38.99384955750832
2024-12-30 17:43:26.285268,32.46716724817061,68.065028688397
2024-12-30 17:43:26.285277,25.530590349276217,84.8706107389966
2024-12-30 17:43:26.285285,21.1203867850436,2.892613538382516
2024-12-30 17:43:26.285292,75.35876637982552,33.3899889958965
2024-12-30 17:43:26.285299,4.166818996837273,14.030670480926766
2024-12-30 17:43:26.285306,28.940839177589915,88.26110961215618
2024-12-30 17:43:26.285313,87.87777156737215,42.42220895771421
2024-12-30 17:43:26.285320,48.83291332877682,57.449775150095185
2024-12-30 17:43:26.285328,6.718476558731301,82.81640574047047
2024-12-30 17:43:26.285335,14.962392913622812,84.52922577307659
2024-12-30 17:43:26.285342,63.48184445635404,77.7877526657133
2024-12-30 17:43:26.285349,1.410666473051403,17.524609750206956
2024-12-30 17:43:26.285356,67.70456676215693,2.1342962002138477
2024-12-30 17:43:26.285363,57.326785921040454,30.871089457963883
2024-12-30 17:43:26.285370,79.80276985008787,43.44637115995379
2024-12-30 17:43:26.285377,58.33603086627347,14.661842108817535
2024-12-30 17:43:26.285384,7.362554176670044,25.354153535660718
2024-12-30 17:43:26.285392,51.866620459298275,29.65010987398791
2024-12-30 17:43:26.285399,5.009744862406196,67.39627695794191
2024-12-30 17:43:26.285406,90.23888659271093,24.31250630185533
2024-12-30 17:43:26.285413,74.40359764708842,67.43847666738087
2024-12-30 17:43:26.285420,22.653964780690472,31.39117457785333
2024-12-30 17:43:26.285427,43.28663417587273,94.78272436739186
2024-12-30 17:43:26.285434,66.78900584062357,79.45262335099035
2024-12-30 17:43:26.285443,65.7332270501839,52.63758789809595
2024-12-30 17:43:26.285451,27.832388218932213,82.38278129605013
2024-12-30 17:43:26.285458,79.45627666438449,2.306572464348733
2024-12-30 17:43:26.285465,62.72771285614369,70.6733806879348
2024-12-30 17:43:26.285472,23.245529056610458,31.48313354103579
2024-12-30 17:43:26.285479,6.793706408010802,55.14488354758236
2024-12-30 17:43:26.285486,17.17445518613664,55.01696295212807
2024-12-30 17:43:26.285493,96.26478539008706,74.28499321546262
2024-12-30 17:43:26.285504,82.64937168272697,99.65679143377619
2024-12-30 17:43:26.285511,72.7342397227656,99.36701684839878
2024-12-30 17:43:26.285518,75.93735926117238,67.36257459963537
2024-12-30 17:43:26.285525,43.58739392094046,77.55097349425617
2024-12-30 17:43:26.285532,38.57945123341817,69.33001295990725
2024-12-30 17:43:26.285539,33.833012414705046,70.63939961871874
2024-12-30 17:43:26.285549,89.89825108184854,77.88097404595624
2024-12-30 17:43:26.285557,11.250487918442541,7.909029362179664
2024-12-30 17:43:26.285564,21.070363524071055,82.00355619245913
2024-12-30 17:43:26.285571,22.03204970597862,52.43536772385941
2024-12-30 17:43:26.285578,74.86568775898428,78.65120976462833
2024-12-30 17:43:26.285585,40.70100013122083,21.52671143874223
2024-12-30 17:43:26.285592,49.642076465761654,6.000081409186264
2024-12-30 17:43:26.285599,89.5085783808439,67.53145084339634
2024-12-30 17:43:26.285610,18.065956039502662,34.35196203105665
2024-12-30 17:43:26.285620,43.337056574005295,20.141626492057586
2024-12-30 17:43:26.285628,88.50747871333161,40.26345314536866
2024-12-30 17:43:26.285635,93.34401360050147,12.678763724698982
2024-12-30 17:43:26.285642,47.30975060124268,41.34274776089043
2024-12-30 17:43:26.285649,15.452785866662133,52.100275735199794
2024-12-30 17:43:26.285656,74.55004259664665,36.83854370788562
2024-12-30 17:43:26.285664,52.03995118381647,18.841379765641964
2024-12-30 17:43:26.285671,77.7256429978062,55.388952557438664
2024-12-30 17:43:26.285678,50.335660948731054,72.86550065833912
2024-12-30 17:43:26.285685,27.668037464948515,74.41664122224006
2024-12-30 17:43:26.285692,28.284478349069076,57.988726270217775
2024-12-30 17:43:26.285699,61.579004172173605,34.834648513074875
2024-12-30 17:43:26.285706,70.88456428516967,71.3885628675383
2024-12-30 17:43:26.285713,49.08146089567964,76.09018770923588
2024-12-30 17:43:26.285720,18.09691548861473,70.80677611068012
2024-12-30 17:43:26.285727,88.82496927888816,47.02782522593915
2024-12-30 17:43:26.285734,39.08650151278309,79.48969669018308
2024-12-30 17:43:26.285741,96.89474840061541,92.57497681334243
2024-12-30 17:43:26.285749,57.413980626756015,9.917817210036706
2024-12-30 17:43:26.285756,90.98475053429638,55.4133366283321
2024-12-30 17:43:26.285763,57.676387444873214,56.7696178827103
2024-12-30 17:43:26.285770,75.45881979884848,44.112989547479245
2024-12-30 17:43:26.285777,38.89486262355902,25.568809910086422
2024-12-30 17:43:26.285787,68.31872082327953,76.04305307993407
2024-12-30 17:43:26.285794,81.78248094590977,96.09959728889767
2024-12-30 17:43:26.285801,40.337507175718734,51.37262272909856
2024-12-30 17:43:26.285808,59.61267670717385,69.86117312215049
2024-12-30 17:43:26.285816,11.600996866509195,76.87150380084013
2024-12-30 17:43:26.285823,24.593434819728532,27.735249538053143
2024-12-30 17:43:26.285830,64.18623416066475,30.37678278017657
2024-12-30 17:43:26.285837,84.02137716468945,30.239634884494183
2024-12-30 17:43:26.285844,93.49836297966085,68.7075086373483
2024-12-30 17:43:26.285851,30.202069604900185,24.77417529719301
2024-12-30 17:43:26.285858,79.76227586856623,62.17952889883958
2024-12-30 17:43:26.285865,57.332898609082484,76.91252535008452
2024-12-30 17:43:26.285872,48.85742419288568,27.864470477846936
2024-12-30 17:43:26.285879,91.35024978291703,38.10991934259829
2024-12-30 17:43:26.285886,49.84404285842401,9.981350158367563
2024-12-30 17:43:26.285893,86.7254484087237,57.635564401660865
2024-12-30 17:43:26.285900,14.080769698631212,53.440204298067265
2024-12-30 17:43:26.285906,5.998317704826583,72.24713492963375
2024-12-30 17:43:26.285916,35.133196976264294,27.97038937716595
2024-12-30 17:43:26.285924,72.31745309454935,24.273263212424602
2024-12-30 17:43:26.285931,11.984996836197915,1.1660686375162599
2024-12-30 17:43:26.285955,54.0691139530313,54.10193823684102
2024-12-30 17:43:26.285962,68.87960566044599,74.79114055125805
2024-12-30 17:43:26.285971,60.66358562503867,56.57095905005377
2024-12-30 17:43:26.285979,54.08082749437115,67.69670062991561
2024-12-30 17:43:26.285989,86.22873537849797,36.999040959750026
2024-12-30 17:43:26.285996,19.339193448695692,39.283413619773334
2024-12-30 17:43:26.286002,0.9110400073807812,6.721502802340695
2024-12-30 17:43:26.286009,28.796357279738782,84.60155695048851
2024-12-30 17:43:26.286016,47.91145023162596,9.986818529012254
2024-12-30 17:43:26.286023,95.99369068303417,25.64020063845287
2024-12-30 17:43:26.286030,64.24649024218314,55.71520792232724
2024-12-30 17:43:26.286037,42.207363370693415,24.119043750577653
2024-12-30 17:43:26.286043,48.834886075716874,44.62307473786523
2024-12-30 17:43:26.286050,32.11806425992807,87.51733033296287
2024-12-30 17:43:26.286057,21.54431176712629,0.289511213499527
2024-12-30 17:43:26.286064,35.63543229005646,29.195265503657875
2024-12-30 17:43:26.286071,70.96807146069072,81.24466035078507
2024-12-30 17:43:26.286078,47.73706470970202,11.116477326281892
2024-12-30 17:43:26.286088,63.67927788090088,97.18442322340967
2024-12-30 17:43:26.286095,15.363807528229767,27.883383323990763
2024-12-30 17:43:26.286101,39.88165314896981,19.198150904836897
2024-12-30 17:43:26.286108,47.2711938408863,84.99862881525895
2024-12-30 17:43:26.286115,69.51445180271318,5.589438702997707
2024-12-30 17:43:26.286122,36.646390630825664,94.94995048397087
2024-12-30 17:43:26.286128,7.134964103406782,12.9029332065018
2024-12-30 17:43:26.286137,7.182107027217633,24.497952935243816
2024-12-30 17:43:26.286145,1.6976599842743578,62.425717952807766
2024-12-30 17:43:26.286152,98.02573221228512,11.870068477239615
2024-12-30 17:43:26.286159,26.265919035599474,61.31749081091807
2024-12-30 17:43:26.286166,93.61100989233613,6.643868826854915
2024-12-30 17:43:26.286172,73.16297924854447,21.020116462923433
2024-12-30 17:43:26.286179,66.43928699969125,67.86000718863063
2024-12-30 17:43:26.286186,10.679293678128577,55.14127120737319
2024-12-30 17:43:26.286193,43.30595853925065,58.80846994538401
2024-12-30 17:43:26.286199,66.18074253805464,54.237227659779386
2024-12-30 17:43:26.286206,6.551374505111907,43.319195513691376
2024-12-30 17:43:26.286213,68.55323884135174,96.06753056369567
2024-12-30 17:43:26.286219,40.810564819143416,83.41431065081665
2024-12-30 17:43:26.286226,84.29501562556278,11.064707574418176
2024-12-30 17:43:26.286233,52.791112807438836,81.44891112900214
2024-12-30 17:43:26.286240,30.501591524033422,45.468697978880954
2024-12-30 17:43:26.286247,50.3916344021184,52.44998585721683
2024-12-30 17:43:26.286254,5.078035559319383,76.20728461269373
2024-12-30 17:43:26.286261,77.89382215863814,15.436010142591261
2024-12-30 17:43:26.286268,43.227575101238834,86.04194747861074
2024-12-30 17:43:26.286274,88.43996200343976,58.08925281045556
2024-12-30 17:43:26.286281,48.014222445997646,35.19928488753335
2024-12-30 17:43:26.286290,86.18521496656734,41.327572120776935
2024-12-30 17:43:26.286301,3.8046094688090837,82.18440964230759
2024-12-30 17:43:26.286308,41.068241982868294,73.92499275360824
2024-12-30 17:43:26.286315,73.43351060855157,34.45243982928204
2024-12-30 17:43:26.286322,84.66515018249765,7.5125960352592225
2024-12-30 17:43:26.286329,39.74117838173107,77.65805477185992
2024-12-30 17:43:26.286335,82.36393671311176,62.41616273020588
2024-12-30 17:43:26.286342,91.00072070476102,13.154533380552136
2024-12-30 17:43:26.286349,97.1993191110259,88.22664380379632
2024-12-30 17:43:26.286356,2.4218018928353735,67.87028935469566
2024-12-30 17:43:26.286363,40.18550919555355,5.451725225515592
2024-12-30 17:43:26.286369,8.288444262670536,77.7785858972165
2024-12-30 17:43:26.286376,20.729739645872115,57.5388267094606
2024-12-30 17:43:26.286383,1.33638939146985,40.04847346098058
2024-12-30 17:43:26.286390,10.925917590193702,44.76272503950389
2024-12-30 17:43:26.286396,20.586045598300828,83.24194800433182
2024-12-30 17:43:26.286403,9.574294906795288,15.33195800607533
2024-12-30 17:43:26.286410,7.549455883676681,30.106157916681298
2024-12-30 17:43:26.286417,59.019042422834666,19.093274664094515
2024-12-30 17:43:26.286424,7.249255020966938,21.401589701242564
2024-12-30 17:43:26.286434,60.77736808226592,89.64635279180554
2024-12-30 17:43:26.286442,39.10799743067863,86.81710900496111
2024-12-30 17:43:26.286449,84.02472910911416,96.70196395434249
2024-12-30 17:43:26.286456,68.50002591194753,90.72923052026555
2024-12-30 17:43:26.286465,39.98128228325095,22.047803427794644
2024-12-30 17:43:26.286472,53.79569446723309,71.36573389499773
2024-12-30 17:43:26.286479,92.67808787488887,4.469002611954176
2024-12-30 17:43:26.286486,5.001597892215958,57.6242177090164
2024-12-30 17:43:26.286493,56.455644859232976,43.999367916215895
2024-12-30 17:43:26.286500,57.10215677245347,9.989481799474131
2024-12-30 17:43:26.286507,2.1463525779467196,75.22259828054551
2024-12-30 17:43:26.286514,57.39271464931724,49.66276937248971
2024-12-30 17:43:26.286521,98.76151361251617,51.50594980978212
2024-12-30 17:43:26.286528,55.55951596701894,79.91129799529429
2024-12-30 17:43:26.286538,45.83531521042789,66.82653398962569
2024-12-30 17:43:26.286545,27.733976632161127,16.54520616237062
2024-12-30 17:43:26.286552,77.4010612876879,46.85608019967684
2024-12-30 17:43:26.286559,93.00177199024414,84.31260861156353
2024-12-30 17:43:26.286566,70.37672688122284,56.912623721647705
2024-12-30 17:43:26.286573,28.31710935021432,82.08647312152793
2024-12-30 17:43:26.286580,5.972901322163759,96.10283605819262
2024-12-30 17:43:26.286586,7.729571908470934,24.584248190731284
2024-12-30 17:43:26.286593,71.3367789007872,16.755688879313936
2024-12-30 17:43:26.286600,51.13163213786835,56.66268842892019
2024-12-30 17:43:26.286607,3.7310646373884038,69.47732848394263
2024-12-30 17:43:26.286614,93.09512061903607,87.79236578085555
2024-12-30 17:43:26.286621,88.03267337509678,37.72002816669221
2024-12-30 17:43:26.286630,54.593644392115834,44.070798708008226
2024-12-30 17:43:26.286638,5.741033841740717,23.127952449059563
2024-12-30 17:43:26.286645,2.4588457047107437,34.996238365037854
2024-12-30 17:43:26.286654,94.37344548376797,41.646911137193776
2024-12-30 17:43:26.286662,67.25955324368564,2.2185899858091385
2024-12-30 17:43:26.286668,35.92712838139101,96.83140066793892
2024-12-30 17:43:26.286675,2.6409213577325286,60.019928569151524
2024-12-30 17:43:26.286682,59.26835383048267,49.50591446033018
2024-12-30 17:43:26.286689,81.63754015588167,22.973115754580675
2024-12-30 17:43:26.286696,14.802024882613807,95.2153159011973
2024-12-30 17:43:26.286703,19.990968287009693,99.88533084465958
2024-12-30 17:43:26.286710,72.32351898641251,97.14091414890667
2024-12-30 17:43:26.286717,86.69422783051395,12.446259940030547
2024-12-30 17:43:26.286724,23.941771069554708,46.280405238791545
2024-12-30 17:43:26.286731,45.07925668094769,58.86204183051561
2024-12-30 17:43:26.286738,37.26791325383076,86.24982360978599
2024-12-30 17:43:26.286745,70.94501667813358,19.948020367752328
2024-12-30 17:43:26.286751,22.071073290716427,38.88835015729042
2024-12-30 17:43:26.286758,29.408717450657353,44.36118891893638
2024-12-30 17:43:26.286765,8.410505063435592,84.29372609033985
2024-12-30 17:43:26.286772,22.350706136424247,7.282910220364025
2024-12-30 17:43:26.286779,52.53956947756202,42.144804993380745
2024-12-30 17:43:26.286786,37.1710270418295,81.04790335233389
2024-12-30 17:43:26.286796,21.461089009959622,71.19571641693608
2024-12-30 17:43:26.286803,38.50905516602956,34.33539180667151
2024-12-30 17:43:26.286810,81.53673088309932,16.69479325353802
2024-12-30 17:43:26.286817,20.583295551618676,17.426346501971402
2024-12-30 17:43:26.286824,69.5453594966805,7.195998265784931
2024-12-30 17:43:26.286831,51.02823071110242,88.14057153281667
2024-12-30 17:43:26.286838,31.77594885360375,24.416301686929177
2024-12-30 17:43:26.286844,71.48855593900201,81.14856546813539
2024-12-30 17:43:26.286851,17.814742922973615,59.0322649728036
2024-12-30 17:43:26.286858,54.88803366213568,27.03044942169568
2024-12-30 17:43:26.286865,87.47541920562531,58.06128430010142
2024-12-30 17:43:26.286872,62.53165245207034,4.24828901400841
2024-12-30 17:43:26.286878,51.03670291356093,25.006050848204776
2024-12-30 17:43:26.286890,20.638708697691577,4.769156826831534
2024-12-30 17:43:26.286897,11.884402523155979,97.39569101463366
2024-12-30 17:43:26.286904,2.4617811655126998,88.5468899114181
2024-12-30 17:43:26.286911,10.551344868043454,78.60446630003193
2024-12-30 17:43:26.286918,46.385280520311525,89.74795663296304
2024-12-30 17:43:26.286926,77.53278252707105,18.343945183363143
2024-12-30 17:43:26.286933,97.56938718225199,2.008015675400787
2024-12-30 17:43:26.286940,98.31787694688514,17.48294711653584
2024-12-30 17:43:26.286948,91.22428207620244,85.72332821444877
2024-12-30 17:43:26.286955,88.57892010498537,16.980051832597663
2024-12-30 17:43:26.286965,77.6577787250811,90.14310956978156
2024-12-30 17:43:26.286973,14.388697451267296,95.62961467809235
2024-12-30 17:43:26.286981,49.30442516949611,35.30380637732934
2024-12-30 17:43:26.286988,84.80889037873735,10.37040190319125
2024-12-30 17:43:26.287000,34.94252422738688,61.19894344175481
2024-12-30 17:43:26.287007,55.482160964520965,20.703551533013076
2024-12-30 17:43:26.287015,73.51554369955485,32.233574664371055
2024-12-30 17:43:26.287024,58.99133792930209,23.438899831120008
2024-12-30 17:43:26.287033,91.80042329144449,94.47819689864562
2024-12-30 17:43:26.287040,98.49116610136115,55.922855572872756
2024-12-30 17:43:26.287048,8.073067936861289,76.24600773046643
2024-12-30 17:43:26.287055,10.256247602677682,8.344720084613822
2024-12-30 17:43:26.287062,80.20130387832685,91.67396064402953
2024-12-30 17:43:26.287069,12.655754501291582,99.48057428230196
2024-12-30 17:43:26.287076,64.28973975898317,48.648251902951934
2024-12-30 17:43:26.287083,55.232828633730904,23.312817589697097
2024-12-30 17:43:26.287090,79.68618253171286,38.36307199986183
2024-12-30 17:43:26.287098,63.79320228934312,40.851600761482075
2024-12-30 17:43:26.287104,33.27409102921215,53.194239270530296
2024-12-30 17:43:26.287111,67.91636786123586,82.57740518116611
2024-12-30 17:43:26.287118,31.803009830324967,41.179131977566755
2024-12-30 17:43:26.287126,4.171310103509329,27.034575580683963
2024-12-30 17:43:26.287133,74.91527973900548,0.00012384067153980993
2024-12-30 17:43:26.287143,66.34088074493579,97.23928778033113
2024-12-30 17:43:26.287151,84.65095485231372,8.485995739561659
2024-12-30 17:43:26.287159,64.26207089644386,47.950454259149375
2024-12-30 17:43:26.287166,81.55879398832401,71.53455358181388
2024-12-30 17:43:26.287173,74.5828858057743,26.40657258691348
2024-12-30 17:43:26.287180,8.628274529796498,92.42549199487424
2024-12-30 17:43:26.287188,80.54078737665522,88.92132522979207
2024-12-30 17:43:26.287195,41.90013491390614,33.078478918814746
2024-12-30 17:43:26.287203,95.86048524501557,52.701532185326485
2024-12-30 17:43:26.287210,39.89601277364786,98.62754243135969
2024-12-30 17:43:26.287217,32.34289832279376,21.94949712733877
2024-12-30 17:43:26.287224,29.009364038651242,66.83521096462128
2024-12-30 17:43:26.287232,43.04516667629944,87.79451262085529
2024-12-30 17:43:26.287239,96.66770001521661,95.2930478329148
2024-12-30 17:43:26.287246,69.06028257246362,86.10590614982533
2024-12-30 17:43:26.287253,12.415542795885449,99.75905982857832
2024-12-30 17:43:26.287260,71.28525180307778,10.755872026974679
2024-12-30 17:43:26.287267,76.311178511215,69.95224703368172
2024-12-30 17:43:26.287274,24.784323911291338,12.969493039531576
2024-12-30 17:43:26.287281,61.45064488512365,79.95048357900636
2024-12-30 17:43:26.287288,56.90173451344259,67.83076046286175
2024-12-30 17:43:26.287294,56.26328634799987,5.542590153616178
2024-12-30 17:43:26.287301,78.81336959450374,78.69129943773096
2024-12-30 17:43:26.287329,66.30185943103801,18.640835283929036
2024-12-30 17:43:26.287337,59.65852902276318,34.24342519170857
2024-12-30 17:43:26.287345,34.09700503214099,5.135631046543432
2024-12-30 17:43:26.287352,64.53043921353466,80.57545436159909
2024-12-30 17:43:26.287360,41.71343800968855,8.446616397614326
2024-12-30 17:43:26.287367,89.94563657587102,65.18196376809922
2024-12-30 17:43:26.287374,33.36680928401377,40.473642982212624
2024-12-30 17:43:26.287384,47.250190532938284,61.38654598089457
2024-12-30 17:43:26.287391,97.51417355822902,9.727671897112856
2024-12-30 17:43:26.287398,62.77075007634352,52.337511411077855
2024-12-30 17:43:26.287405,32.8013937939338,31.30295379073965
2024-12-30 17:43:26.287415,48.33127120707306,84.38790397674047
2024-12-30 17:43:26.287422,89.4443957906931,25.671965237623674
2024-12-30 17:43:26.287429,95.69916828100736,77.36957209033827
2024-12-30 17:43:26.287436,94.34999953266963,93.30615814294131
2024-12-30 17:43:26.287443,40.515418339614364,60.264070372179944
2024-12-30 17:43:26.287450,29.115400078236497,60.85596708455999
2024-12-30 17:43:26.287457,84.9286568452218,78.21468428273116
2024-12-30 17:43:26.287464,3.0492192451025635,9.308441369385223
2024-12-30 17:43:26.287471,6.295495587934729,88.95114517372714
2024-12-30 17:43:26.287478,50.073925360776286,47.403559378908646
2024-12-30 17:43:26.287490,70.33316361142774,14.558147474497584
2024-12-30 17:43:26.287497,87.67646026972349,21.99576487157382
2024-12-30 17:43:26.287519,14.332853781186895,71.1349120946543
2024-12-30 17:43:26.287528,1.5445829982581372,13.66560965304
2024-12-30 17:43:26.287535,50.32424292519339,39.39403859689443
2024-12-30 17:43:26.287543,89.39643201494837,35.777945046549895
2024-12-30 17:43:26.287550,97.68442903310002,17.006973837088967
2024-12-30 17:43:26.287557,0.5876212987695029,14.927215421403051
2024-12-30 17:43:26.287563,85.08889780445516,38.645674427258314
2024-12-30 17:43:26.287570,43.13393011448592,48.20345348203171
2024-12-30 17:43:26.287577,7.417979786199858,72.4739402174794
2024-12-30 17:43:26.287584,33.955774621936364,48.01746572467116
2024-12-30 17:43:26.287592,53.73189374220285,37.187733494862385
2024-12-30 17:43:26.287599,29.320145195871184,12.645136429388181
2024-12-30 17:43:26.287606,70.61405442240512,11.309528320420414
2024-12-30 17:43:26.287613,85.73942694293108,62.81565465542314
2024-12-30 17:43:26.287620,2.4219239158269734,92.45277148374188
2024-12-30 17:43:26.287627,8.236174386465912,16.271383427741114
2024-12-30 17:43:26.287634,52.42375829143997,96.22855120319574
2024-12-30 17:43:26.287642,57.52835700444193,64.20421975506201
2024-12-30 17:43:26.287663,2.387209346155539,27.927453966235205
2024-12-30 17:43:26.287671,18.392886787017794,54.62112577595484
2024-12-30 17:43:26.287678,57.990651834019914,37.00574250978359
2024-12-30 17:43:26.287685,2.7965273450951678,73.57371967437545
2024-12-30 17:43:26.287692,39.75487450284789,18.43119776393898
2024-12-30 17:43:26.287702,60.80300643520368,10.491048187282814
2024-12-30 17:43:26.287709,83.2592600749965,23.948364602452642
2024-12-30 17:43:26.287716,1.1442240536714277,38.694243900407635
2024-12-30 17:43:26.287723,30.87716301974126,73.38720200146565
2024-12-30 17:43:26.287730,45.7978755184704,0.5251992776374004
2024-12-30 17:43:26.287737,72.3835191406473,30.302944848591284
2024-12-30 17:43:26.287811,98.04119530126584,99.0542230199562
2024-12-30 17:43:26.287830,86.95924143737031,33.401048614038274
2024-12-30 17:43:26.287840,80.32009278222463,73.61170299345366
2024-12-30 17:43:26.287847,55.089698481835924,92.82086115555262
2024-12-30 17:43:26.287854,66.41264898612309,64.23362384843867
2024-12-30 17:43:26.287861,95.4425720621447,14.263075427518167
2024-12-30 17:43:26.287868,25.63904940762648,60.03421038952549
2024-12-30 17:43:26.287875,78.9886999000692,26.822757228576656
2024-12-30 17:43:26.287881,96.10156672200348,2.9734983732726206
2024-12-30 17:43:26.287893,73.85491690443679,8.56100002264718
2024-12-30 17:43:26.287901,65.72623400067587,86.56144835306996
2024-12-30 17:43:26.287909,96.39348818727566,86.59071741215757
2024-12-30 17:43:26.287916,26.047236207714253,82.45744063514138
2024-12-30 17:43:26.287922,61.475377734718485,8.062923426903412
2024-12-30 17:43:26.287929,83.53874591796905,16.79570280298286
2024-12-30 17:43:26.287936,37.31403349498022,29.317053520234037
2024-12-30 17:43:26.287943,10.033487438639199,77.72892325834059
2024-12-30 17:43:26.287952,98.59156504137724,98.41209398978445
2024-12-30 17:43:26.287963,5.28992144097632,7.119192918652484
2024-12-30 17:43:26.287971,51.53463936652143,79.53375763749101
2024-12-30 17:43:26.287978,29.9265446853471,15.48690918134067
2024-12-30 17:43:26.287985,64.06847524722032,62.51784921098415
2024-12-30 17:43:26.287992,67.38040924130428,36.72274508603063
2024-12-30 17:43:26.287998,89.87261417400615,43.4957426710625
2024-12-30 17:43:26.288005,96.88605150144596,31.080544298266023
2024-12-30 17:43:26.288012,19.721725585126983,81.6795552138475
2024-12-30 17:43:26.288019,33.995927482126035,88.01268976461458
2024-12-30 17:43:26.288025,8.977999739175303,51.30142890162775
2024-12-30 17:43:26.288032,64.89662363354316,1.701637945507073
2024-12-30 17:43:26.288039,43.78863775499207,62.998180666274095
2024-12-30 17:43:26.288046,18.144278521503786,51.46980234092637
2024-12-30 17:43:26.288052,93.69158460779772,68.13673453848862
2024-12-30 17:43:26.288063,1.4287685145004336,23.06328903937418
2024-12-30 17:43:26.288070,41.081405972470655,75.19519886836599
2024-12-30 17:43:26.288077,9.018478637095962,13.372477745849498
2024-12-30 17:43:26.288084,73.4193649080784,22.061277397899413
2024-12-30 17:43:26.288091,52.25478530476529,20.05263697756159
2024-12-30 17:43:26.288098,38.1166138154571,24.187407201554823
2024-12-30 17:43:26.288105,70.25409402684802,83.50757054335719
2024-12-30 17:43:26.288111,1.0843707581685624,17.665612860199754
2024-12-30 17:43:26.288121,95.04631440748888,33.56080551555846
2024-12-30 17:43:26.288128,65.985401799146,66.0688717193278
2024-12-30 17:43:26.288135,58.526442378143095,41.38803730642259
2024-12-30 17:43:26.288142,7.410149534478617,46.360580648159214
2024-12-30 17:43:26.288149,21.081531676072863,26.620632581688252
2024-12-30 17:43:26.288156,42.68278023029903,47.889718509325455
2024-12-30 17:43:26.288162,87.80117658317965,30.53268405643751
2024-12-30 17:43:26.288169,14.443886587638966,11.12309844061874
2024-12-30 17:43:26.288177,2.1237196143853776,60.85151662830304
2024-12-30 17:43:26.288184,83.17380991329317,98.55122892131702
2024-12-30 17:43:26.288190,23.371292917536035,37.051737065539726
2024-12-30 17:43:26.288197,3.196382385387797,97.93395434231643
2024-12-30 17:43:26.288204,86.48070942459599,70.84475653418477
2024-12-30 17:43:26.288211,33.24864124857195,75.38320571694425
2024-12-30 17:43:26.288218,75.39402260118689,48.6141601294116
2024-12-30 17:43:26.288225,91.75817583787807,13.110388150529928
2024-12-30 17:43:26.288231,16.5337582420332,33.47071844944768
2024-12-30 17:43:26.288238,8.825697487778129,14.883901225934249
2024-12-30 17:43:26.288245,73.45108836106162,19.907572380691086
2024-12-30 17:43:26.288255,98.92802254303234,11.256425485842847
2024-12-30 17:43:26.288262,77.98529643647495,25.314004721850203
2024-12-30 17:43:26.288269,67.79773963488377,60.83492431847527
2024-12-30 17:43:26.288276,34.77617125868589,5.113176390471041
2024-12-30 17:43:26.288286,10.198914969361994,42.42352025355124
